distance_km,traffic_level,weather,peak_hour,special_event,passenger_density,historical_delay,avg_speed,predicted_eta
10.88,6,Fog,1,1,91,10,55,77.04
9.44,1,Clear,1,1,64,9,25,54.82
5.85,4,Rain,1,0,20,6,29,45.21
27.58,2,Rain,1,1,96,13,20,103.74
24.95,2,Rain,0,0,56,15,33,77.56
17.63,2,Clear,1,1,50,15,55,75.96
23.07,3,Clear,0,0,33,9,46,59.85
5.26,5,Clear,1,0,50,3,50,40.46
21.93,10,Rain,1,1,27,5,22,99.71
2.95,5,Rain,1,1,95,10,45,65.71
34.72,4,Fog,1,1,68,4,53,109.71
27.52,7,Rain,1,0,98,10,51,102.96
30.17,9,Clear,1,1,84,9,28,115.19
5.03,10,Clear,0,0,38,9,29,45.26
22.53,10,Fog,0,1,60,12,54,98.8
24.49,1,Fog,0,0,20,9,57,62.43
5.69,7,Rain,0,1,30,5,44,54.35
28.6,5,Clear,0,0,75,13,20,83.93
19.96,3,Fog,1,1,56,7,36,81.65
17.21,3,Clear,1,0,88,2,29,56.42
15.09,4,Rain,0,1,52,15,42,77.48
29.32,4,Fog,1,0,48,15,44,95.07
27.54,2,Fog,1,0,36,8,55,78.67
21.05,1,Fog,1,0,76,11,49,72.91
3.17,3,Clear,0,0,73,10,59,29.65
19.01,1,Clear,0,0,73,2,31,43.66
34.97,1,Clear,0,1,64,8,42,92.17
14.02,9,Fog,0,0,29,9,34,62.49
34.86,7,Clear,0,1,41,8,46,101.69
10.66,1,Clear,1,0,79,10,34,47.88
24.42,4,Fog,0,0,60,8,36,70.87
21.49,5,Fog,0,0,76,0,47,61.95
23.48,2,Rain,0,0,91,3,60,65.69
30.35,1,Clear,1,0,44,11,46,82.48
33.77,6,Fog,0,1,30,2,43,95.67
29.47,1,Fog,0,0,74,10,32,75.5
13.65,7,Clear,0,1,85,8,28,69.94
21.68,9,Fog,0,0,43,13,46,83.73
5.53,8,Fog,0,1,47,10,49,59.59
12.24,3,Rain,1,1,64,5,38,69.37
33.1,7,Clear,1,0,22,7,37,96.42
21.15,5,Clear,0,0,62,12,35,66.59
2.35,4,Fog,1,0,74,5,32,38.35
5.26,4,Fog,0,0,23,12,40,39.33
31.09,5,Clear,1,0,49,1,29,82.7
12.9,9,Clear,1,1,59,8,43,78.65
20.69,7,Fog,0,1,52,9,36,86.56
23.93,7,Fog,0,1,25,8,44,85.94
2.61,2,Clear,1,1,29,9,47,43.08
10.86,6,Rain,1,0,100,10,33,71.38
26.28,2,Fog,0,0,56,0,28,61.48
5.68,7,Rain,0,1,33,15,57,66.17
4.11,4,Clear,1,0,87,11,30,46.73
14.57,1,Fog,0,1,79,5,31,57.01
30.08,7,Fog,0,1,34,8,45,99.56
3.12,5,Clear,1,0,43,9,23,41.77
20.77,9,Clear,0,0,35,12,57,73.79
2.63,3,Clear,0,1,54,2,21,31.43
2.41,6,Clear,1,0,70,4,60,39.31
3.58,8,Rain,0,1,65,12,30,65.54
25.28,8,Fog,1,0,39,15,25,97.59
3.52,2,Clear,0,0,84,3,48,19.7
11.07,8,Fog,0,0,72,10,47,60.7
11.1,4,Rain,1,0,46,5,52,56.41
13.53,5,Rain,0,1,92,15,27,79.76
19.62,4,Rain,1,1,85,12,56,95.89
8.46,5,Fog,0,1,21,0,37,45.84
5.95,4,Clear,1,1,43,13,28,60.41
5.0,5,Fog,0,0,66,7,39,40.28
23.81,9,Clear,0,1,69,13,22,94.29
13.17,7,Rain,0,1,22,11,44,75.62
19.25,8,Fog,0,0,36,13,30,75.06
2.83,7,Clear,1,1,40,8,46,54.54
23.76,4,Rain,0,1,48,9,59,84.01
14.4,8,Rain,0,1,52,6,33,76.75
24.31,7,Fog,0,1,46,11,39,91.99
33.38,7,Clear,1,0,43,1,32,93.27
6.71,1,Rain,1,0,54,1,30,36.4
19.21,2,Rain,0,1,25,1,33,62.73
20.45,6,Fog,1,0,21,10,25,77.21
23.97,9,Fog,0,1,83,9,31,96.98
11.88,1,Fog,1,1,33,2,31,53.85
33.82,3,Rain,0,0,94,1,54,84.63
20.88,3,Rain,1,1,57,3,31,81.86
17.46,10,Fog,1,0,41,14,42,87.6
25.12,7,Rain,1,1,99,8,29,106.78
15.65,3,Clear,1,0,44,0,36,49.08
20.2,5,Rain,0,1,94,14,44,91.52
3.02,9,Rain,0,1,64,11,49,64.04
12.74,9,Clear,1,1,36,3,55,74.5
19.72,2,Fog,1,0,21,6,56,62.39
15.62,7,Clear,1,0,21,9,35,66.97
19.93,2,Rain,1,1,38,6,58,80.71
19.52,3,Clear,0,0,61,13,39,58.55
29.26,5,Fog,0,0,86,13,52,88.15
23.08,2,Rain,0,0,83,3,57,64.82
7.01,7,Fog,0,1,31,8,47,57.08
19.08,9,Rain,0,0,39,1,38,68.71
18.93,6,Fog,1,1,33,6,58,83.35
29.04,1,Rain,0,1,85,11,40,94.55
13.74,8,Rain,1,0,75,10,33,77.98
28.57,4,Fog,1,1,99,4,51,98.69
17.44,10,Clear,0,1,99,5,32,80.28
32.22,5,Fog,0,0,92,8,58,91.64
24.2,5,Rain,0,0,55,14,52,83.88
21.23,9,Fog,1,0,84,5,29,89.13
18.14,4,Fog,1,0,52,10,21,70.66
19.63,6,Clear,0,1,88,6,25,74.67
23.15,5,Fog,1,1,49,6,24,91.41
29.66,9,Fog,0,1,98,4,48,103.31
12.74,3,Clear,1,1,27,6,57,62.42
21.31,3,Fog,1,0,74,3,42,69.74
28.71,7,Rain,0,0,66,0,26,80.84
28.91,3,Clear,0,0,56,7,60,72.69
30.07,1,Rain,0,1,45,0,36,79.19
30.86,8,Rain,1,0,77,7,33,108.08
29.29,9,Clear,0,0,58,7,26,88.39
8.12,8,Rain,1,0,79,7,59,64.11
11.99,8,Fog,0,0,44,7,23,57.06
4.14,4,Fog,1,1,20,14,30,58.54
4.52,1,Clear,0,0,99,7,23,26.66
31.1,2,Fog,0,1,90,2,57,88.81
2.25,9,Fog,0,0,58,9,38,45.58
6.43,6,Rain,0,0,68,4,52,45.18
7.05,3,Rain,1,0,83,12,36,56.83
12.85,4,Rain,1,1,25,3,56,66.41
3.53,3,Fog,0,1,49,8,41,43.99
12.1,3,Rain,1,0,43,3,34,55.57
26.36,5,Fog,0,0,56,1,35,69.78
9.43,1,Fog,0,0,81,12,35,44.62
7.02,2,Fog,0,0,31,10,45,33.15
33.61,2,Rain,1,1,68,5,36,104.62
10.75,4,Clear,1,1,35,4,37,59.07
8.4,7,Fog,0,0,34,9,56,47.87
23.32,7,Fog,1,0,41,10,39,86.4
16.07,9,Fog,1,0,58,14,45,84.72
5.21,5,Rain,1,1,48,2,26,56.12
20.19,4,Rain,0,1,33,8,53,76.13
31.35,6,Fog,0,0,22,6,37,85.04
12.06,5,Fog,1,1,93,15,45,82.46
33.55,5,Fog,1,1,86,14,28,121.68
5.82,2,Clear,0,1,95,4,28,37.65
26.07,10,Rain,1,1,23,4,45,107.16
18.78,10,Fog,1,1,81,3,42,94.71
24.32,3,Rain,0,1,88,3,57,80.67
22.62,10,Rain,0,0,72,1,48,81.82
13.21,3,Clear,0,1,57,10,27,59.52
8.84,4,Rain,0,1,68,15,22,68.09
19.56,9,Rain,1,1,44,9,44,101.52
20.81,9,Clear,0,0,63,2,48,68.87
4.92,5,Clear,0,1,20,10,30,43.87
16.95,4,Rain,1,0,68,6,27,69.74
32.29,5,Rain,0,1,61,12,37,108.24
30.51,4,Fog,0,0,85,5,54,79.85
27.88,9,Clear,0,1,78,9,22,101.39
31.51,9,Fog,1,0,54,1,45,99.88
27.96,5,Fog,0,0,99,0,46,75.61
7.92,6,Clear,1,1,80,6,27,64.03
22.27,4,Clear,1,1,26,13,54,88.47
2.64,5,Clear,0,1,39,13,58,47.28
3.01,4,Clear,1,0,27,2,36,30.85
28.34,10,Fog,1,0,23,15,55,109.43
24.61,9,Rain,1,1,46,1,58,100.41
15.99,1,Fog,1,0,66,9,46,59.67
4.21,9,Clear,1,1,60,13,33,70.74
33.21,1,Rain,0,0,63,11,24,85.8
26.09,9,Fog,0,0,21,15,48,91.66
28.17,8,Clear,1,0,67,4,32,88.43
9.44,8,Fog,1,0,67,13,55,70.53
11.77,2,Fog,1,1,86,4,59,65.69
18.05,7,Fog,1,0,87,10,51,82.05
34.01,4,Clear,1,1,50,4,57,102.4
31.29,10,Clear,1,1,46,8,52,114.56
16.46,10,Clear,1,1,73,15,53,96.49
2.16,5,Fog,0,1,57,12,36,51.32
7.99,3,Clear,0,0,75,2,52,31.05
5.9,1,Clear,0,1,84,0,42,30.18
2.04,2,Clear,1,1,43,6,37,38.31
10.56,2,Rain,1,1,36,9,50,67.06
6.75,9,Fog,0,0,90,8,23,53.76
9.55,2,Clear,1,0,73,1,55,39.14
7.26,3,Fog,0,1,54,6,21,49.86
34.15,2,Rain,1,0,22,6,30,91.09
25.92,2,Rain,0,0,87,4,27,70.0
9.4,6,Rain,1,0,56,4,58,59.78
21.19,10,Fog,0,0,74,13,53,86.28
30.43,6,Rain,1,1,29,3,43,103.2
32.01,6,Clear,0,0,63,6,54,82.89
5.1,9,Rain,0,0,66,3,47,48.01
31.87,1,Rain,1,0,53,12,25,95.43
26.66,5,Clear,1,0,82,15,44,91.79
9.04,4,Clear,1,1,65,12,59,64.12
31.09,7,Rain,0,0,59,5,30,89.38
13.41,9,Clear,1,1,66,3,58,77.42
6.95,6,Fog,0,1,39,9,45,57.2
25.43,2,Rain,0,1,66,0,54,77.22
11.55,8,Clear,1,0,60,8,52,62.38
4.32,7,Clear,0,1,52,4,37,44.06
7.81,2,Clear,0,1,88,6,38,45.25
10.09,2,Clear,1,0,25,3,60,39.58
28.46,2,Rain,1,1,69,7,60,99.06
31.5,9,Fog,1,1,70,2,26,111.9
23.41,4,Rain,0,1,22,7,54,80.43
29.52,9,Fog,1,0,52,0,38,96.18
22.48,4,Rain,1,0,83,2,55,79.0
22.63,1,Rain,1,0,90,9,42,78.01
4.02,4,Rain,0,0,78,4,39,36.72
17.57,4,Rain,1,0,28,11,42,74.11
22.57,10,Clear,0,0,44,12,50,81.62
13.44,10,Clear,1,1,28,5,27,80.04
20.58,8,Clear,0,1,48,14,27,85.38
14.55,10,Fog,1,0,96,5,25,78.05
32.72,5,Rain,0,0,22,4,49,83.48
26.43,5,Clear,0,0,56,10,55,72.81
31.18,5,Clear,1,0,30,11,46,93.18
22.42,10,Clear,1,0,59,2,49,81.33
15.73,8,Fog,0,1,29,8,22,77.53
12.88,8,Fog,1,1,86,2,28,79.05
22.32,8,Fog,0,1,21,7,48,87.6
9.73,1,Rain,0,1,76,14,35,58.5
20.97,2,Rain,1,0,39,0,27,65.79
33.88,3,Rain,1,1,33,7,42,106.47
15.29,2,Fog,0,1,97,0,46,57.81
6.21,8,Fog,1,0,83,3,54,56.83
32.1,7,Fog,0,1,74,15,29,112.68
2.03,9,Fog,1,1,77,6,59,65.04
22.14,8,Fog,1,1,35,7,48,95.03
3.04,5,Fog,1,1,59,8,55,55.71
19.96,2,Fog,0,0,23,5,31,53.15
26.4,8,Rain,0,1,46,1,47,94.18
30.86,4,Rain,0,0,43,4,27,79.94
2.09,6,Rain,0,1,65,15,45,57.67
30.4,4,Fog,1,1,92,5,38,104.21
7.0,10,Rain,0,1,44,4,46,64.97
26.67,10,Fog,0,1,98,8,55,104.09
24.81,3,Fog,1,0,32,15,39,83.58
16.77,7,Clear,0,1,56,14,37,76.69
14.11,5,Rain,0,0,96,7,32,58.79
11.09,9,Clear,1,1,33,11,55,76.29
8.14,2,Clear,0,1,30,14,29,47.98
30.66,3,Clear,0,1,32,12,32,89.99
18.09,6,Clear,1,1,49,4,40,76.97
25.1,10,Rain,0,1,33,14,21,106.41
20.72,10,Fog,1,1,85,9,23,103.53
22.98,1,Clear,1,0,46,8,44,66.75
23.98,3,Clear,0,0,57,9,25,63.32
21.9,5,Fog,0,0,33,5,48,63.73
33.7,5,Clear,1,0,67,7,60,96.16
31.96,1,Fog,0,1,88,5,23,88.43
4.66,5,Clear,1,1,68,8,35,55.85
18.06,4,Fog,1,1,48,1,39,72.87
26.41,4,Rain,1,0,72,5,56,87.19
33.7,5,Clear,1,0,65,2,60,91.68
25.8,3,Fog,1,1,42,0,40,85.72
2.01,6,Rain,0,0,98,12,56,44.87
32.99,10,Fog,0,0,83,8,50,103.08
22.69,2,Clear,1,1,65,4,20,78.49
17.12,6,Clear,1,0,93,12,46,76.1
10.32,7,Rain,0,1,95,5,32,70.0
18.78,9,Fog,0,1,69,7,28,85.75
23.92,8,Rain,1,1,28,3,26,96.38
25.22,5,Clear,0,1,40,15,27,86.75
13.38,4,Fog,1,1,21,0,56,62.7
26.13,6,Clear,1,1,33,11,43,99.25
31.54,9,Fog,1,0,78,4,42,105.17
31.79,2,Fog,0,0,62,8,41,78.38
12.15,6,Fog,1,1,72,2,31,73.32
30.45,2,Fog,0,0,49,3,57,73.13
15.29,1,Fog,0,0,67,12,27,52.26
9.31,4,Rain,1,0,86,4,58,57.4
9.67,5,Clear,1,1,22,6,58,58.24
28.22,4,Fog,0,0,92,5,30,78.42
24.49,8,Fog,0,1,50,6,60,91.97
20.3,7,Clear,1,0,88,6,40,77.42
25.71,6,Clear,1,1,26,7,28,93.3
26.71,8,Fog,0,0,91,12,49,92.55
31.92,3,Clear,1,0,55,9,24,89.75
23.93,8,Rain,0,1,98,8,57,99.21
32.76,2,Clear,0,0,75,3,36,74.91
20.1,5,Fog,0,0,74,0,51,60.26
16.95,8,Clear,1,0,86,1,30,67.05
17.49,10,Rain,1,0,57,14,57,91.53
8.9,5,Clear,1,1,85,6,55,63.66
4.9,10,Fog,0,1,94,1,39,58.93
11.01,10,Clear,0,0,28,12,34,60.83
26.19,8,Fog,1,0,26,4,43,88.26
32.82,9,Fog,0,1,29,13,56,114.93
23.44,6,Rain,1,0,31,6,49,85.47
5.17,7,Clear,1,1,42,9,53,59.67
24.0,5,Rain,1,0,57,1,55,79.0
22.51,9,Clear,0,0,58,9,60,78.24
9.26,4,Clear,1,0,20,13,36,50.43
33.8,10,Clear,0,1,21,0,49,101.18
12.97,2,Rain,0,1,41,0,27,51.44
30.47,3,Rain,1,0,86,12,29,100.57
12.46,2,Clear,0,1,33,13,43,55.93
16.52,10,Rain,1,0,98,8,28,86.6
34.93,9,Rain,0,0,93,7,20,106.08
29.73,2,Fog,0,1,24,15,27,94.2
31.29,9,Rain,1,1,30,5,33,117.92
26.88,1,Fog,0,1,43,0,48,71.85
6.84,10,Clear,0,0,49,6,48,47.36
13.07,9,Rain,1,1,100,13,59,97.4
19.09,5,Fog,1,1,82,14,34,92.99
28.38,3,Fog,0,0,45,14,38,81.59
18.58,7,Fog,1,1,53,15,28,97.59
7.7,9,Clear,1,0,28,8,47,56.2
27.85,1,Rain,0,1,67,11,23,88.41
25.35,9,Fog,1,0,27,8,55,95.2
20.71,2,Rain,0,1,44,9,54,73.2
3.41,4,Rain,1,1,31,9,55,59.41
24.38,1,Fog,0,0,35,4,25,58.61
22.18,6,Rain,0,1,78,0,47,80.94
7.67,2,Rain,1,0,24,14,32,53.8
30.12,5,Clear,0,0,31,7,45,75.12
21.38,1,Fog,1,1,56,10,46,83.98
4.52,10,Fog,1,0,79,5,52,58.34
18.37,8,Clear,0,1,65,0,35,71.59
33.53,7,Clear,0,1,28,6,42,96.36
24.34,10,Clear,1,1,56,10,24,104.57
34.22,2,Rain,1,0,89,3,55,94.51
15.02,5,Clear,1,0,70,7,38,63.9
10.42,4,Clear,1,0,72,12,55,54.98
15.72,3,Rain,0,1,36,9,50,65.77
14.65,3,Rain,0,0,49,11,54,54.94
13.95,2,Clear,0,1,38,14,50,60.18
33.95,7,Fog,1,0,77,12,23,113.57
9.71,9,Clear,1,1,85,4,58,71.92
24.38,3,Rain,1,1,89,4,57,90.99
31.32,6,Rain,1,0,88,5,41,100.73
5.8,7,Rain,1,0,32,9,28,55.99
8.51,1,Fog,0,1,24,12,42,48.35
15.34,9,Fog,1,0,100,12,46,86.9
31.91,1,Fog,1,0,59,4,52,82.25
12.48,10,Rain,1,0,59,3,44,73.93
10.64,10,Fog,0,1,21,13,54,74.68
29.6,3,Clear,0,1,26,1,22,74.61
14.74,8,Fog,1,0,45,13,43,78.48
5.51,3,Clear,0,1,34,2,31,32.65
14.29,8,Fog,1,1,86,2,36,82.15
33.27,3,Fog,1,0,88,0,27,88.13
29.02,10,Clear,1,0,98,9,33,104.21
28.15,3,Fog,1,0,61,2,26,82.02
30.32,2,Clear,1,1,29,7,32,90.04
15.94,3,Fog,0,1,24,6,45,60.57
3.16,3,Clear,0,1,94,11,42,42.75
28.2,3,Rain,1,0,92,0,57,82.71
28.27,5,Fog,1,0,67,9,22,91.64
28.89,9,Clear,1,0,73,11,23,101.95
28.17,2,Clear,0,1,98,10,37,86.04
34.68,4,Fog,0,1,64,12,22,108.3
12.32,4,Clear,1,1,23,12,58,68.35
16.49,6,Clear,0,1,78,3,49,64.37
28.54,3,Rain,1,0,20,8,53,87.01
8.0,9,Clear,1,0,49,2,45,53.52
3.99,4,Clear,0,1,52,14,46,49.26
25.52,5,Clear,1,1,72,2,53,88.97
18.22,2,Clear,0,1,56,4,31,57.14
7.77,7,Rain,0,0,27,8,37,51.16
17.32,8,Fog,1,1,40,6,34,88.87
14.71,9,Fog,1,1,85,13,37,94.86
11.01,1,Rain,1,0,48,3,33,46.63
6.96,2,Rain,1,1,24,15,27,63.93
12.28,8,Fog,0,0,46,8,32,57.67
23.07,2,Clear,0,1,63,11,20,75.3
31.95,2,Fog,1,1,65,5,34,100.42
16.73,3,Clear,0,1,29,6,50,58.28
34.73,9,Rain,1,1,100,8,33,130.11
22.04,2,Fog,0,0,100,4,27,63.44
4.9,7,Rain,0,1,36,11,46,60.86
23.65,6,Clear,0,0,31,12,45,73.13
3.21,3,Fog,1,1,24,7,40,49.44
28.78,6,Clear,1,0,67,13,22,93.95
19.75,10,Clear,1,1,33,12,23,97.61
34.56,1,Fog,0,1,92,11,43,98.86
23.48,9,Rain,1,0,64,1,26,87.94
6.02,4,Fog,1,0,91,10,41,53.43
17.68,3,Clear,0,0,73,12,42,57.47
22.55,8,Clear,1,1,43,14,40,98.26
8.78,3,Rain,1,1,38,4,32,58.35
4.02,7,Clear,0,1,89,0,33,42.09
13.47,1,Fog,0,1,95,1,35,53.35
24.94,10,Fog,0,0,80,14,44,94.8
31.06,6,Clear,1,1,100,10,46,111.42
15.5,1,Rain,0,0,34,10,23,51.24
4.43,2,Rain,1,1,24,14,24,57.75
13.2,9,Rain,0,1,70,6,26,79.29
5.81,1,Clear,1,0,87,7,33,38.7
15.93,6,Clear,0,1,84,2,35,64.94
29.8,1,Rain,0,1,42,9,33,89.8
8.5,8,Fog,1,0,30,0,22,53.18
21.17,7,Clear,1,1,73,13,52,95.62
7.93,5,Rain,1,0,59,8,58,55.79
3.7,6,Fog,1,1,86,12,23,67.29
17.17,1,Rain,1,0,95,15,22,75.97
8.43,5,Clear,1,0,85,11,27,56.05
10.83,3,Fog,0,0,44,15,43,51.84
12.69,3,Fog,1,1,80,12,53,77.08
32.5,10,Fog,1,0,29,5,26,105.26
3.64,9,Fog,0,0,46,1,28,37.57
7.85,10,Rain,0,0,94,2,32,58.36
2.4,3,Rain,1,0,49,13,47,46.08
23.55,4,Clear,0,1,90,14,45,83.82
14.56,6,Fog,1,1,20,12,57,83.32
19.44,4,Fog,1,0,88,8,21,73.4
16.27,9,Clear,0,0,36,4,59,58.94
16.93,2,Rain,1,0,96,4,50,63.79
14.98,4,Rain,0,1,63,13,54,73.9
6.88,1,Fog,0,0,99,9,30,38.04
20.63,4,Fog,0,1,78,14,22,84.76
31.88,10,Rain,1,1,70,4,48,123.64
13.36,5,Rain,0,0,57,4,46,54.69
29.21,5,Fog,0,1,79,14,37,103.88
6.34,8,Clear,0,1,58,12,35,61.68
18.45,7,Rain,1,0,78,15,22,88.27
18.91,7,Fog,1,1,72,9,31,94.26
8.1,7,Rain,1,1,65,7,55,75.84
10.12,9,Rain,1,0,50,8,39,70.15
10.55,1,Fog,0,0,61,10,45,40.17
9.57,6,Rain,1,0,60,6,33,61.13
30.33,9,Fog,0,0,72,3,28,91.22
28.63,5,Rain,1,0,83,5,29,94.78
21.02,5,Clear,1,0,56,14,33,79.87
15.97,4,Rain,1,0,75,4,59,67.72
11.05,6,Clear,1,1,51,10,23,69.36
30.98,8,Clear,1,1,89,12,41,117.98
33.8,5,Fog,1,0,38,8,44,99.81
5.21,9,Rain,0,1,49,11,51,65.44
33.8,6,Rain,1,0,62,14,51,113.99
8.35,10,Fog,0,1,82,0,35,62.59
11.64,3,Fog,0,0,100,12,52,53.12
22.91,2,Fog,1,1,47,13,27,91.31
26.76,10,Fog,0,0,86,10,23,95.28
8.59,4,Clear,1,0,41,1,51,40.37
11.9,9,Clear,0,1,59,4,28,64.71
27.38,8,Rain,1,0,64,8,38,98.98
15.89,1,Fog,0,1,28,12,21,64.25
14.06,10,Fog,0,0,74,6,34,66.57
19.89,7,Rain,1,1,87,2,60,90.96
17.68,1,Fog,0,1,60,8,25,63.87
18.76,6,Fog,0,0,89,11,44,72.58
17.51,10,Rain,0,0,46,13,53,81.51
33.13,7,Rain,1,0,96,13,23,114.37
15.9,2,Rain,1,1,73,2,59,69.89
16.37,6,Fog,0,0,26,11,32,60.55
5.39,1,Fog,0,0,80,14,30,36.1
3.04,3,Clear,1,0,68,12,60,40.22
34.51,1,Fog,1,1,21,0,50,93.66
9.67,10,Fog,1,0,43,15,52,77.54
11.8,3,Rain,0,1,56,10,49,62.77
17.01,4,Rain,1,1,24,1,37,73.7
5.87,7,Clear,0,1,69,5,26,50.28
5.35,6,Fog,0,1,42,13,20,59.39
24.4,1,Clear,0,0,37,0,55,49.8
24.55,3,Rain,1,0,37,7,38,80.98
3.0,6,Rain,0,0,86,12,48,46.62
2.36,8,Rain,1,1,31,6,45,62.38
9.82,10,Clear,1,1,79,2,47,74.67
7.86,6,Fog,0,0,28,13,56,48.09
16.94,10,Rain,1,1,47,7,51,96.13
6.34,4,Fog,0,1,66,10,40,53.73
19.27,1,Clear,1,0,51,12,56,64.93
18.67,3,Fog,0,0,92,14,47,69.38
9.87,6,Clear,0,1,58,6,34,55.26
2.11,3,Fog,1,1,91,11,47,57.78
28.42,9,Rain,1,0,72,1,60,100.04
33.28,6,Fog,1,0,43,11,21,106.33
7.24,5,Rain,1,1,44,5,30,65.03
8.27,4,Fog,1,0,51,1,39,45.33
33.73,3,Rain,0,0,78,13,21,96.89
11.32,10,Fog,0,0,25,1,32,54.35
31.4,7,Clear,0,0,20,13,36,89.86
17.1,9,Rain,0,1,50,13,29,91.18
28.99,4,Fog,1,1,91,15,22,112.96
9.24,6,Rain,0,1,39,5,25,59.04
25.61,5,Fog,0,1,28,14,51,91.76
10.64,10,Clear,1,1,58,1,53,70.87
31.02,5,Rain,1,0,57,11,32,103.11
25.78,2,Rain,0,1,32,15,60,90.39
34.72,6,Clear,1,0,88,10,33,105.0
30.26,9,Rain,0,1,35,8,33,109.11
21.12,7,Fog,1,1,86,13,31,102.28
26.0,2,Rain,0,1,99,2,38,83.06
18.64,3,Fog,1,1,47,6,25,79.11
5.22,10,Fog,1,1,97,1,27,70.74
15.29,3,Clear,0,1,93,6,20,59.15
17.77,1,Rain,1,0,23,6,40,58.67
19.26,6,Rain,0,0,32,4,44,63.6
12.58,7,Clear,0,1,65,9,51,67.59
14.34,4,Rain,0,1,92,1,35,62.67
20.61,3,Clear,1,0,55,0,22,57.46
33.96,9,Rain,1,1,47,15,25,133.74
3.2,2,Rain,0,0,87,6,35,29.84
29.01,8,Rain,0,1,80,10,34,110.46
26.75,5,Clear,0,0,56,10,32,76.41
10.19,9,Clear,0,1,55,9,58,65.38
2.82,10,Clear,1,0,51,3,59,48.19
29.42,1,Clear,0,0,56,13,42,74.47
12.41,7,Fog,1,0,72,10,24,70.81
29.11,6,Rain,1,0,93,7,47,100.79
25.69,2,Rain,1,1,30,10,54,92.27
34.03,3,Clear,0,1,20,1,42,82.33
16.31,8,Rain,0,1,72,3,41,77.98
22.22,7,Fog,0,0,88,2,44,72.95
28.31,10,Clear,1,0,28,8,36,97.35
22.33,9,Clear,0,0,90,11,22,82.32
33.46,5,Rain,1,1,51,3,29,110.89
28.26,7,Rain,0,1,53,1,31,92.87
21.93,7,Rain,1,1,55,1,33,92.01
16.6,2,Rain,0,1,41,15,30,73.73
32.27,6,Clear,1,1,67,8,53,106.85
5.55,3,Clear,0,0,95,14,26,39.84
22.57,4,Fog,0,0,41,9,45,67.77
3.55,8,Rain,1,1,55,10,50,72.25
6.21,3,Fog,1,1,46,0,60,48.56
28.33,7,Rain,0,0,99,15,54,98.44
27.86,7,Fog,1,1,84,5,51,105.25
7.04,5,Fog,1,0,21,5,53,46.5
29.12,8,Rain,0,0,62,10,49,96.91
4.74,9,Clear,0,1,27,2,20,47.24
34.86,10,Fog,1,1,21,6,21,121.15
6.29,2,Clear,1,0,31,12,22,39.93
25.15,2,Clear,1,1,23,15,47,87.24
7.62,7,Rain,0,0,23,11,23,52.77
13.01,3,Rain,1,0,76,15,52,71.19
32.83,4,Clear,0,1,98,6,35,95.41
3.89,9,Rain,1,0,100,15,57,69.31
16.74,6,Clear,1,0,92,2,46,62.53
20.26,4,Fog,0,0,22,3,48,54.71
2.5,6,Rain,1,1,52,15,57,69.52
14.37,10,Rain,0,1,25,14,33,86.16
23.64,6,Fog,1,0,34,2,50,77.89
30.32,1,Rain,0,1,38,0,45,82.02
2.87,8,Rain,1,1,24,2,45,58.33
34.56,5,Fog,0,0,78,13,32,100.04
3.56,6,Fog,1,1,63,6,51,60.2
24.26,5,Clear,1,1,22,3,51,82.73
33.18,4,Fog,0,0,28,7,22,85.08
4.32,10,Clear,1,0,81,13,44,60.82
21.57,8,Rain,1,0,47,4,48,85.74
10.71,3,Rain,1,1,68,11,41,74.55
30.88,9,Rain,1,0,54,14,22,112.74
2.04,3,Clear,0,1,23,8,49,32.99
17.25,3,Rain,0,0,63,10,50,59.66
9.26,5,Rain,1,0,68,4,48,57.46
11.22,7,Fog,1,1,85,1,53,71.49
3.62,4,Clear,1,1,30,14,60,53.1
15.57,4,Rain,1,0,84,3,42,65.01
30.64,4,Fog,1,1,40,1,39,95.24
23.35,2,Fog,0,1,24,12,37,77.49
16.36,9,Clear,0,0,65,15,20,71.83
15.9,8,Fog,0,0,30,11,45,68.59
3.62,5,Fog,1,0,47,4,30,43.06
32.82,9,Fog,1,0,49,9,30,109.87
20.79,8,Fog,1,0,91,15,26,92.87
26.95,10,Fog,0,0,98,9,32,94.85
20.7,4,Clear,0,0,50,1,49,53.85
19.62,2,Fog,0,0,68,5,33,55.61
6.75,5,Clear,0,1,40,12,45,53.64
5.23,3,Rain,0,0,81,12,30,43.25
30.6,6,Clear,1,0,50,5,50,90.96
20.84,5,Fog,1,0,26,1,60,68.06
10.73,6,Fog,1,0,28,8,35,61.17
29.34,6,Fog,1,0,94,9,42,98.67
31.04,3,Fog,0,0,23,7,59,76.38
4.5,5,Clear,1,0,63,8,56,45.27
20.94,4,Fog,0,1,95,7,23,79.27
24.1,9,Rain,0,0,93,11,60,93.11
20.07,8,Rain,1,0,50,2,39,79.43
30.28,9,Fog,1,1,54,10,41,117.72
6.85,8,Clear,1,1,57,15,57,74.92
8.86,4,Clear,1,0,44,5,30,46.42
20.71,2,Fog,1,0,46,12,23,73.04
2.34,7,Fog,1,1,68,10,29,65.45
17.79,7,Clear,1,0,31,4,20,66.98
17.49,9,Fog,0,0,84,14,33,79.78
7.85,6,Fog,1,1,24,14,44,73.78
19.85,5,Clear,1,1,88,14,51,92.12
32.4,5,Clear,1,1,53,9,45,106.88
13.96,2,Rain,1,0,94,14,54,68.61
20.77,3,Fog,1,0,41,1,60,64.82
